valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.688,1924,0.94,"['Bix Beiderbecke', 'Hoagy Carmichael & His Orchestra']",0.61,169000,0.784,0,0B6ttII7PpRQXgreuJCLv1,0.105,8,0.0835,-8.734,1,Barnacle Bill The Sailor,5,1924,0.266,131.186
0.825,1924,0.995,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.614,185000,0.504,0,7AO6HiSVKT8WjYGc5Oh9ws,0.243,3,0.569,-10.579,1,I Didn't Know,6,1924,0.0332,101.04
0.776,1924,0.93,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.679,171227,0.287,0,3t9Atfmz1AsCUoltGcOWm6,0.212,10,0.0627,-10.867,0,Idolizing,4,1924,0.0427,111.344
0.658,1924,0.995,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke', 'Bing Crosby']",0.588,211987,0.209,0,4qdExp8yEjjREnW6qe59qT,0.853,5,0.119,-13.757,1,There Ain't No Sweet Man That's Worth the Salt of My Tears,4,1924,0.114,169.049
0.366,1924,0.987,"['Hoagy Carmichael & His Orchestra', 'Bix Beiderbecke']",0.488,189000,0.204,0,661CAsOnUSYImyPn8PwtfN,0.0954,10,0.327,-13.313,1,Georgia On My Mind (feat. Bix Beiderbecke),5,1924,0.0447,104.229
0.905,1924,0.973,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.678,202000,0.458,0,6tWzn21SATD02S0ts7BSPA,0.929,10,0.0675,-11.597,0,San,4,1924,0.0478,111.731
0.961,1924,0.987,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.625,181173,0.346,0,7otUCdCHZmbKknO9fVKSNx,0.928,8,0.373,-12.467,1,Clementine (From New Orleans) - Remastered 1989,4,1924,0.0686,177.112
0.781,1924,0.859,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.765,196000,0.378,0,0WpK3FoUfvOcfTtU6X0hbH,0.837,7,0.25,-12.191,1,Sugar,3,1924,0.0796,105.349
0.871,1924,0.951,"['Hoagy Carmichael & His Orchestra', 'Bix Beiderbecke', 'Bud Freeman']",0.826,175720,0.447,0,1WVXxCQtAvzwerdF1oBiXy,0.24,5,0.0764,-10.71,1,Bessie Couldn't Help It,4,1924,0.0547,95.616
0.741,1924,0.99,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.622,172000,0.527,0,1eesahm8KPMP9hTEv9W3QL,0.879,3,0.263,-10.487,1,Lonely Melody,3,1924,0.0468,96.512
0.918,1924,0.84,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.491,181267,0.33,0,3JCJs6b2Midbvum3qechgd,0.896,5,0.269,-11.657,1,Dardanella,2,1924,0.0763,207.459
0.924,1924,0.986,"['Bix Beiderbecke', 'Jean Goldkette and his Orchestra']",0.736,185667,0.286,0,3iBSWcxxl5xrw5w5iDYIFq,0.0878,7,0.124,-9.82,1,I'm Proud of a Baby Like You,4,1924,0.0457,104.57
0.665,1924,0.932,"['Bix Beiderbecke', 'Hoagy Carmichael & His Orchestra']",0.657,207000,0.363,0,4Lf3YhfAE55vTfRyj5SUIq,0.0348,8,0.189,-12.306,1,Rockin' Chair,3,1924,0.4,161.306
0.869,1924,0.966,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.664,151693,0.273,0,4SQ6xU6Q9AP6bua8bldBoe,0.861,7,0.371,-13.326,0,Coquette,2,1924,0.0445,105.798
0.921,1924,0.889,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke', 'Bing Crosby']",0.422,166333,0.392,0,5vZwWZvoqDYiDqO6u7fIZm,0.515,7,0.327,-11.201,1,(What Are You Waiting For) Mary,3,1924,0.0388,189.586
0.25,1924,0.992,"['Paul Whiteman & His Concert Orchestra', 'Bix Beiderbecke']",0.536,253800,0.0815,0,01ZZRn5vix6WJfvQqXLtpP,0.0261,10,0.111,-16.193,1,Washboard Blues,2,1924,0.0494,112.243
0.315,1924,0.896,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]",0.581,355440,0.132,0,09MlY8XZXec36c8z27raVd,0.0405,10,0.105,-16.464,1,Sentimental Journey,2,1924,0.033,71.587
0.481,1924,0.992,['Louis Armstrong'],0.674,187400,0.176,0,0mvVIlqmAJnk4S1zWz8Pye,0.0264,11,0.273,-12.537,1,(What Did I Do to Be So) Black and Blue,1,1924,0.0574,98.984
0.753,1924,0.922,"['Bix Beiderbecke And His Orchestra', 'Bix Beiderbecke']",0.565,181000,0.448,0,0xOgGPN7fDszF6wLpPBE6r,0.0434,7,0.107,-11.397,0,"Deep Down South (From ""Pardon My Gun"")",1,1924,0.0554,85.618
0.684,1924,0.99,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.563,168000,0.23,0,3SzSfiYWgjMNdUNi3bCk5B,0.908,8,0.348,-12.341,1,Back In Your Own Backyard,1,1924,0.0328,99.411
0.659,1924,0.983,"['Paul Whiteman & His Orchestra', 'Bing Crosby', 'Bix Beiderbecke']",0.649,184000,0.587,0,3pKHJwxKDCnhv6I5Jqhz8s,0.495,10,0.138,-10.376,1,From Monday On (with Bing Crosby & Bix Beiderbecke),2,1924,0.147,110.947
0.909,1924,0.964,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.624,177933,0.404,0,3sTY4w8SiETVl4BJyGTNpd,0.0587,9,0.71,-9.894,1,Hoosier Sweetheart,3,1924,0.0474,112.317
0.436,1924,0.887,"['Bix Beiderbecke And His Orchestra', 'Bix Beiderbecke']",0.508,186000,0.262,0,4SGCTwZyY0uTOJuMMsYKWl,0.0343,7,0.115,-12.632,1,"I'll Be a Friend ""With Pleasure""",2,1924,0.0405,137.012
0.763,1924,0.974,"['Bix Beiderbecke', 'Bix Beiderbecke And His Orchestra']",0.416,173000,0.24,0,4YJ5hX2TZiBMAlwcUyfu8c,0.023,8,0.0789,-14.319,1,I Don't Mind Walking in the Rain (If I'm Walking in the Rain with You),2,1924,0.0656,171.83
0.711,1924,0.988,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.636,176800,0.26,0,5v1mU1giXqokrOnNhCPDkP,0.0502,5,0.114,-12.631,0,Louisiana,2,1924,0.0449,97.797
0.842,1924,0.971,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.671,181427,0.383,0,6nVSuzjKSZ9y6NrxUtmimA,0.0306,5,0.175,-12.275,1,Lovable,1,1924,0.0385,116.628
0.968,1924,0.981,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.741,163000,0.535,0,7mjBXTOlhlaxX3qZDLfX6G,0.765,1,0.152,-9.173,0,I'm Gonna Meet My Sweetie Now,2,1924,0.0411,118.205
0.564,1924,0.995,['Ignacio Corsini'],0.291,156293,0.153,0,00ZoQFjisje8cmTJKpO3uQ,0.0188,5,0.187,-22.092,1,Tristeza Criolla - Remasterizado,0,29/03/1924,0.0586,177.144
0.746,1924,0.989,['Ignacio Corsini'],0.439,132787,0.158,0,00dYkxYZB1sChcRL6aUK85,0.862,6,0.109,-20.976,0,A Lo Lejos - Remasterizado,0,29/03/1924,0.0732,168.596
0.352,1924,0.996,['Francisco Canaro'],0.589,170533,0.254,0,00jK3BvNcO3lf2TdxHwo9d,0.952,2,0.255,-16.081,1,Fantasio - Remasterizado,0,11/7/1924,0.0576,116.602
0.556,1924,0.996,['Francisco Canaro'],0.686,176880,0.235,0,06GtF3borSXnkXfCyeUUmX,0.978,9,0.307,-14.023,1,El Vazquito - Remasterizado,0,12/7/1924,0.104,118.773
0.799,1924,0.995,['George Olsen'],0.396,134360,0.28,0,06JcOHxs3UZbdTIGaP4ieA,0.939,0,0.0671,-13.775,1,A Sun-Kist Cottage In California,0,1/1/1924,0.049,211.839
0.63,1924,0.996,['Francisco Canaro'],0.524,177693,0.532,0,08SpaYq4TuWsuqHoxJg3xM,0.943,3,0.131,-14.631,1,Ki Ki - Remasterizado,0,11/7/1924,0.385,116.661
0.397,1924,0.996,['Francisco Canaro'],0.601,199667,0.177,0,0BWjkLpY5E5DWWbwtsZtEG,0.941,8,0.265,-17.316,0,La Cabeza del Italiano - Remasterizado,0,11/7/1924,0.0701,72.738
0.276,1924,0.612,['Jailess'],0.755,150909,0.65,0,0DXeuoAUgY4kkFuC3AvhmE,0.000153,0,0.101,-7.107,1,Pelco y Trama,0,31/08/1924,0.42,90.951
0.619,1924,0.995,['Francisco Canaro'],0.682,170667,0.3,0,0GJn6cusRANNfmv25i1hPZ,0.979,10,0.14,-13.108,0,Una Noche en París - Remasterizado,0,12/7/1924,0.0607,121.616
0.688,1924,0.996,['Francisco Canaro'],0.605,167040,0.154,0,0GVfm14q2ESYGTf3ukH0Pi,0.931,2,0.167,-18.3,1,Sobre el Pucho - Remasterizado,0,11/7/1924,0.0626,124.756
0.547,1924,0.987,['Ignacio Corsini'],0.332,134840,0.278,0,0GXSIHwSyddrKNddSMNABj,0.963,8,0.177,-19.895,1,Olga - Remasterizado,0,29/03/1924,0.0748,179.54
0.15,1924,0.98,['Ignacio Corsini'],0.408,144253,0.198,0,0OJgo5mwk8SirgbF8Ht4lA,0.9,4,0.114,-23.185,1,Juan de los Santos Arena - Remasterizado,0,29/03/1924,0.0552,120.807
0.692,1924,0.996,['Francisco Canaro'],0.463,154653,0.24,0,0P50B0DOwk4Y7k3ERvlq5b,0.906,0,0.225,-16.523,1,Día de Lluvia - Remasterizado,0,11/7/1924,0.127,138.878
0.71,1924,0.996,['Francisco Canaro'],0.425,188147,0.652,0,0V29uZ25OVqdQeB7uOeUv3,0.843,10,0.715,-12.108,0,La Sulamita - Remasterizado,0,11/7/1924,0.0707,176.256
0.614,1924,0.996,['Francisco Canaro'],0.371,151000,0.429,0,0XxNSOBdA2uQSwXMthVPfO,0.968,0,0.193,-13.349,0,Francesita - Remasterizado,0,11/7/1924,0.367,83.762
0.835,1924,0.994,['Adolphe Bérard'],0.462,195200,0.277,0,0cqYzfCNsc3ESTkEsE45Ns,3.57E-06,7,0.0991,-14.628,0,Les grains de beauté,0,1924,0.058,91.775
0.387,1924,0.975,['Duke Ellington & His Washingtonians'],0.548,203427,0.181,0,0dFIPCkgtDTapTIN3PgQON,0.0213,6,0.226,-16.196,1,Black and Tan Fantasy,0,1924,0.0491,108.274
0.809,1924,0.671,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]",0.687,176533,0.557,0,0fSiph081hxiAPQ95Ra786,0.000468,8,0.0353,-11.106,1,I Want To Be Happy,0,1924,0.0594,121.011
0.835,1924,0.968,['Hot Lips Page'],0.626,200067,0.452,0,0ffe3xtnnDpGxRE3lHIwhD,0.0252,7,0.119,-12.341,0,Jump For Joy,0,1924,0.0698,125.293
0.101,1924,0.984,['Dombrova Piano Duo'],0.372,1031014,0.0909,0,0g1SxfmgprLJXsBQ40pIYM,0.854,2,0.077,-24.959,1,Rhapsody in Blue (for piano 4 hands),0,1924,0.0557,71.866
0.765,1924,0.996,['Francisco Canaro'],0.508,176520,0.491,0,0habaFvLjblyuJHUXOP1bu,0.931,6,0.192,-16.988,0,Sin Consuelo - Remasterizado,0,12/7/1924,0.219,74.513
0.841,1924,0.985,['Georges Milton'],0.707,154893,0.316,0,0jevjABCJ7yA139ejmBjZY,0,0,0.167,-16.541,1,J'aime pas ca,0,1924,0.0686,90.009
0.726,1924,0.985,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.778,170173,0.179,0,0lL9oZj00ktbJjmvJhuGnp,0.755,5,0.0889,-13.443,1,My Pet,1,1924,0.0502,96.408
0.296,1924,0.772,['Sara Gee & Ramblin Matt'],0.59,283389,0.138,0,0ldBKPrhPqoqJcfwpQ4X0x,0.000221,7,0.12,-15.065,1,Wild Women Don't Have the Blues,0,1924,0.0628,81.219
0.893,1924,0.996,['Francisco Canaro'],0.588,162827,0.316,0,0oBftCwkss2MDilOow56oy,0.966,2,0.228,-14.435,1,Oh París - Remasterizado,0,12/7/1924,0.0668,172.762
0.588,1924,0.996,['Francisco Canaro'],0.634,164533,0.438,0,0odJX7Vaz6vyRdF7foaS19,0.956,5,0.273,-13.906,1,El Flechazo - Remasterizado,0,11/7/1924,0.253,127.552
0.901,1924,0.931,['Johann Sebastian Bach'],0.661,170973,0.239,0,0sfPuqQFRqddMCwyntbyjC,0,9,0.0511,-13.361,1,Avec bidasse,0,1924,0.243,93.021
0.515,1924,0.992,['Bayan Sultan'],0.382,166699,0.222,0,0u2QMHIKMviLxV4afomuiP,0.902,2,0.12,-14.032,1,Gemi Kalkar Sular Aka,0,18/12/1924,0.0712,80.039
0.428,1924,0.996,['Francisco Canaro'],0.533,173467,0.219,0,0zYxScpizOj2XkB9jU9LxQ,0.911,8,0.31,-14.809,1,Sentimiento Gaucho - Remasterizado,0,12/7/1924,0.0827,71.05
0.96,1924,0.624,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]",0.657,180667,0.455,0,15SUltrayJlHNaoEVI1NgM,0.00194,10,0.214,-11.877,1,Rum and Coca Cola,0,1924,0.0547,143.431
0.552,1924,0.601,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]",0.647,313707,0.587,0,18OWcGarr66PybHGAF9nhr,0.635,5,0.128,-10.882,1,Bye Bye Blues,0,1924,0.0638,119.703
0.752,1924,0.996,['Francisco Canaro'],0.369,164320,0.506,0,1AnWsrmF3or0kUIASWQxfP,0.942,7,0.37,-14.262,1,Pato Alegre - Remasterizado,0,12/7/1924,0.182,120.913
0.949,1924,0.996,['Francisco Canaro'],0.628,172333,0.403,0,1DMuD0CaT8fJxx5pIbRJzP,0.898,2,0.693,-13.157,1,Pero Hay Una Melena - Remasterizado,0,12/7/1924,0.0352,77.773
0.729,1924,0.991,['Mistinguett'],0.656,161933,0.467,0,1EO65UEEPfy7CR0NK2sDxy,0,9,0.219,-12.392,0,Ils n'ont pas ca,0,1924,0.177,129.865
0.856,1924,0.89,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.727,170307,0.411,0,1FoAqfehAMBUEWKz01sVtr,0.105,5,0.249,-10.799,0,When,1,1924,0.0622,111.371
0.689,1924,0.995,['George Olsen'],0.666,190707,0.329,0,1IwWFWpxxjbnYjI7enSbJD,0.227,5,0.0813,-10.168,1,Nancy,0,1/1/1924,0.033,109.65
0.745,1924,0.821,['Lionel Hampton Orchestra'],0.589,500787,0.895,0,1JKGMzesB5AMCp9Yuqbcjj,0.675,10,0.593,-4.295,1,I Got Rhythm,0,1924,0.103,141.475
0.494,1924,0.995,['Ignacio Corsini'],0.559,162507,0.138,0,1M4n1lkTiH1o6K2RKVuopE,0.907,2,0.238,-22.274,1,Galletita - Remasterizado,0,29/03/1924,0.117,111.322
0.623,1924,0.996,['Francisco Canaro'],0.585,152387,0.306,0,1QeEdPa3xSu8Vejf8YBMXx,0.954,4,0.286,-12.408,1,Puentecito - Remasterizado,0,12/7/1924,0.0774,116.973
0.937,1924,0.975,['Fred Gouin'],0.722,162293,0.267,0,1Wa0hdSbicX9gehPufTzr3,0,4,0.265,-13.319,1,Elle a perdu son pantalon,0,1924,0.0926,126.281
0.517,1924,0.991,['Georgius'],0.61,197640,0.374,0,1agQgiViJVJrONfuBVGck6,0,3,0.159,-11.64,1,Passons la monnaie,0,1924,0.293,138.204
0.505,1924,0.99,['René De Buxeuil'],0.404,194760,0.314,0,1bpb5MLji9mbUPqRltTtIk,0,0,0.298,-16.797,1,L'âme des roses,0,1924,0.0785,74.166
0.693,1924,0.995,['Francisco Canaro'],0.374,148173,0.458,0,1dk1ilqdHCLXwAcqPsnMwM,0.911,8,0.422,-12.673,0,La Madrecita - Remasterizado,0,11/7/1924,0.0369,134.416
0.81,1924,0.995,['Dranem'],0.644,167560,0.262,0,1dxQ9woGE6ErHP4eoct4b8,7.66E-06,9,0.127,-15.243,0,J'ai eu tort,0,1924,0.0767,64.835
0.541,1924,0.996,['Francisco Canaro'],0.494,176747,0.232,0,1gxCV37YTTaWCPACNYdImn,0.927,9,0.174,-18.142,0,Juventud - Remasterizado,0,11/7/1924,0.175,65.9
0.556,1924,0.995,['George Olsen'],0.334,168027,0.382,0,1hTEyfuMYO88JjvSJEarcr,0.886,5,0.114,-11.737,1,The Slave of Love,0,1/1/1924,0.0393,202.861
0.617,1924,0.784,['Duke Ellington'],0.602,180427,0.333,0,1iYULfwDSwsh4eQUkdSx3D,1.22E-06,0,0.127,-9.352,1,"Up and Down, Up and Down (I Will Lead Them Up and Down) [Puck]",0,1924,0.0284,77.438
0.803,1924,0.996,['Francisco Canaro'],0.725,167120,0.284,0,1nS72qyMPIOcQGyxxglsNJ,0.961,0,0.223,-14.01,0,Solita - Remasterizado,0,12/7/1924,0.0691,119.168
0.7,1924,0.996,['Francisco Canaro'],0.653,171600,0.251,0,1oPGdfmHHEKUOQWKdqtqBN,0.96,2,0.114,-14.249,1,Mameluke - Remasterizado,0,12/7/1924,0.0681,116.703
0.705,1924,0.995,['Francisco Canaro'],0.225,172160,0.432,0,1p6moJMYdQBIohT6LzFFtO,0.983,5,0.193,-15.683,0,Cotillón - Remasterizado,0,11/7/1924,0.058,171.9
0.451,1924,0.000847,['Lionel Hampton Orchestra'],0.339,326093,0.623,0,1spxOSeCG8DUa5pwK6EPvZ,0.0125,7,0.354,-13.184,1,How High the Moon,0,1924,0.0481,80.847
0.721,1924,0.995,['Maurice Chevalier'],0.6,148760,0.256,0,1tVeausocI8kRJXlAm3kGP,1.72E-06,6,0.401,-14.619,1,Ca vient ou ca n'vient pas,0,1924,0.0932,81.477
0.647,1924,0.996,['Francisco Canaro'],0.3,188400,0.369,0,1uyUvOCTgWNn1cnQBclT5B,0.948,3,0.324,-13.854,1,El Borracho - Remasterizado,0,12/7/1924,0.0598,71.88
0.456,1924,0.991,['Bessie Smith'],0.494,193960,0.212,0,1vyWKqg4E54w3woxOqIduz,0,1,0.777,-10.61,1,Work House Blues,0,1924,0.0332,80.287
0.923,1924,0.988,['George Olsen'],0.438,180533,0.338,0,1zPZ6UI2IFvyw399Wqwuhk,0.925,3,0.151,-12.718,1,Save Your Sorrow For Tomorrow,0,1/1/1924,0.0479,209.855
0.712,1924,0.993,['Maurice Chevalier'],0.616,159307,0.302,0,1zsq8owQ8KZ1yv7r0EZn3J,0,3,0.0865,-14.815,1,Les ananas,0,1924,0.161,136.155
0.322,1924,0.996,['Francisco Canaro'],0.487,191147,0.0849,0,22Zf2FtRJhCKdnCoshU53T,0.818,8,0.121,-17.366,1,Padre Nuestro - Remasterizado,0,11/7/1924,0.0969,132.86
0.236,1924,0.996,['Francisco Canaro'],0.389,174640,0.372,0,23Wl0mfhHCa0wgGKP0lvfv,0.952,3,0.239,-11.583,1,Melodía de Amor - Remasterizado,0,12/7/1924,0.0709,133.538
0.475,1924,0.996,['Francisco Canaro'],0.393,186600,0.388,0,23xeY0EI4ZklNr7sm9hUvU,0.967,8,0.428,-11.936,0,Arrepentida - Remasterizado,0,12/7/1924,0.176,213.448
0.681,1924,0.996,['Francisco Canaro'],0.432,189133,0.257,0,29qeRLMn8dC8namrmZzvpv,0.927,1,0.236,-10.682,1,Recuerdo de París - Remasterizado,0,12/7/1924,0.0805,71.063
0.601,1924,0.996,['Francisco Canaro'],0.467,165213,0.36,0,2EHCmcIdGcn282tF7hkt0P,0.897,2,0.29,-13.877,0,La Garconiere - Remasterizado,0,11/7/1924,0.0516,119.334
0.507,1924,0.995,['Francisco Canaro'],0.397,188347,0.334,0,2FcDRcHSSqtYjFnD5FUJOP,0.978,4,0.215,-16.767,1,Arabian Smiles - Remasterizado,0,11/7/1924,0.0706,136.523
0.7,1924,0.995,['Francisco Canaro'],0.53,170067,0.297,0,2JyKwljqsuRIrqHOQscLUd,0.912,10,0.13,-18.45,1,Pobre Madrecita - Remasterizado,0,11/7/1924,0.136,128.019
0.647,1924,0.995,['Francisco Canaro'],0.355,166667,0.299,0,2KQsH0OusGdovvY5XGvYoO,0.771,10,0.14,-18.996,1,La Virgen de Estambul - Remasterizado,0,11/7/1924,0.0456,130.437
0.757,1924,0.995,['George Olsen'],0.585,179240,0.362,0,2LIwTk58Eb6g6Q6Rw4ekXD,0.769,0,0.341,-14.386,1,Nobody Knows What a Red-Head Mama Can Do,0,1/1/1924,0.0934,183.728
0.686,1924,0.993,['George Olsen'],0.794,164093,0.327,0,2M6VDjIyknJqeZpyt0owZw,0.0294,5,0.112,-14.556,1,My Papa Doesn't Two-Time No Time,0,1/1/1924,0.0535,108.723
0.801,1924,0.99,['George Olsen'],0.689,185853,0.319,0,2SCAklEyF0ArIoCq9HotPy,0.523,0,0.0421,-12.398,1,You'll Never Get to Heaven with Those Eyes,0,1/1/1924,0.0612,97.806
0,1924,0.996,['Ignacio Corsini'],0,133947,0.0258,0,2WTtJDfCUjAyCZHRSfCLDn,0.768,5,0.0831,-24.894,1,La Mina del Ford - Remasterizado,0,29/03/1924,0,0
0.823,1924,0.658,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]",0.65,196560,0.599,0,2XIFockStn76X2Vt878GPq,0.000117,8,0.239,-10.187,1,Nagasaki,1,1924,0.0536,116.474
0.579,1924,0.994,['Ignacio Corsini'],0.443,186240,0.0558,0,2cOE5LUG1FViS4yX3C8YUD,0.929,3,0.313,-22.32,1,Mi Rosal Ha Florecido - Remasterizado,0,29/03/1924,0.119,74.416
0.673,1924,0.571,['Lionel Hampton Orchestra'],0.613,158853,0.578,0,2fKomnNDpVH4vvKPVnCq5f,0.0526,11,0.137,-11.159,0,Wine Song,0,1924,0.0305,134.619
0.603,1924,0.996,['Francisco Canaro'],0.738,175893,0.285,0,2fzm8k973cmkJh1HBsgOu2,0.838,8,0.186,-11.513,1,Porque - Remasterizado,0,12/7/1924,0.0537,112.954
0.628,1924,0.469,['Jimmy Rushing And His Orchestra'],0.59,207333,0.37,0,2gLGKPi8uCfRGV2Kkv2YJJ,0,8,0.304,-11.666,1,Down Hearted Blues,0,1924,0.0367,80.482
0.922,1924,0.996,['Francisco Canaro'],0.451,171827,0.599,0,2hBNaMVFeZ68GPOCXKw8G3,0.911,6,0.849,-9.195,1,Yo Tuve un Amorcito - Remasterizado,0,12/7/1924,0.11,183.705
0.672,1924,0.996,['Francisco Canaro'],0.689,172987,0.245,0,2mYyH216FlPzP4rFQAuIxo,0.916,7,0.273,-13.916,1,Marea Baja - Remasterizado,0,11/7/1924,0.0671,126.603
0.744,1924,0.995,['Francisco Canaro'],0.64,170533,0.311,0,2v1xGuEPv8AtXzNSxDeCyV,0.973,3,0.201,-14.227,0,No me Digas Que la Quiero - Remasterizado,0,12/7/1924,0.0539,124.044
0.327,1924,0.996,['Francisco Canaro'],0.424,204053,0.309,0,2xDnVQfki042lphxbxDylR,0.946,5,0.175,-16.927,1,Sobin Blue - Remasterizado,0,11/7/1924,0.0591,127.24
0.872,1924,0.991,['Francisco Canaro'],0.576,173693,0.487,0,2xK2jdLgjizVgc7pt3xjm1,0.963,5,0.145,-15.383,0,El Serrucho - Remasterizado,0,11/7/1924,0.0987,131.307
0.634,1924,0.995,['Ignacio Corsini'],0.494,159200,0.111,0,2xY6aTzgJS9nI9kcG3F2bh,0.684,5,0.176,-23.239,1,El Beso de la Muerte - Remasterizado,0,29/03/1924,0.0653,127.714
0.575,1924,0.996,['Francisco Canaro'],0.209,168373,0.52,0,30JHWOyo2V4pvQu7Kttmk8,0.987,10,0.501,-15.655,1,Sueño Indio - Remasterizado,0,12/7/1924,0.0739,173.264
0.781,1924,0.995,['Francisco Canaro'],0.436,172707,0.492,0,31mfc5lwsASjh3fXAn5VCJ,0.967,2,0.367,-14.29,1,Ahí Va el Dulce - Remasterizado,0,11/7/1924,0.0977,127.168
0.882,1924,0.713,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]",0.658,199533,0.398,0,36Cxe9CIlO1pcc7kPpm9nX,0,7,0.127,-10.054,0,Goody-Goody,0,1924,0.0434,157.969
0.453,1924,0.00262,['Lionel Hampton Orchestra'],0.478,449480,0.601,0,39hHy2RE5bbkjweHBOwyi7,0.0125,7,0.413,-15.063,1,Mr. John,0,1924,0.0434,140.472
0.902,1924,0.996,['Francisco Canaro'],0.315,148120,0.278,0,3A4KeGhXlHPpSWYIFyxYZk,0.975,10,0.423,-14.458,1,Melodía de Amor - Remasterizado,0,11/7/1924,0.0607,202.084
0.554,1924,0.996,['Francisco Canaro'],0.37,170800,0.4,0,3CbLwi1sL1h4C1uOVLERLX,0.985,5,0.532,-15.612,1,La Mora - Remasterizado,0,12/7/1924,0.0697,127.293
0.953,1924,0.993,['Dréan'],0.692,153973,0.273,0,3PVLFMxbSZMgzepT2O3zvE,8.00E-06,5,0.181,-14.492,1,Elle s'etait fait couper les cheveux,1,1924,0.0921,71.256
0.715,1924,0.995,['Bijoylal Mukherjee'],0.301,177348,0.312,0,3T8yr5lt6QxomDUG9CIkrt,0.916,4,0.422,-14.995,1,Nebe Aye Shyama Nebe Aye,0,31/12/1924,0.0527,68.673
0.726,1924,0.996,['Francisco Canaro'],0.386,169253,0.518,0,3W8SR4j4XfaSrRoJou1EYA,0.882,0,0.31,-10.86,1,Asi me Dejas - Remasterizado,0,12/7/1924,0.0446,117.085
0.745,1924,0.995,['George Olsen'],0.434,182773,0.322,0,3a1oQMnNoqob4NOSmTAsvr,0.883,10,0.128,-15.618,1,Biminy,0,1/1/1924,0.0497,203.564
0.832,1924,0.861,['Mahalia Jackson'],0.524,161373,0.383,0,3dlYc2bWBp3AIPBaYzvqL8,0,0,0.24,-11.666,1,The Holy Babe,0,1924,0.0544,164.574
0.586,1924,0.996,['Francisco Canaro'],0.825,153613,0.251,0,3hnWzirtxXGoNp40x0WbAo,0.898,3,0.133,-12.484,0,Yo Busco a Mi Pebeta - Remasterizado,0,12/7/1924,0.0775,75.416
0.833,1924,0.992,['Maurice Chevalier'],0.723,159440,0.381,0,3k0JUV42pr3lm1MiXtN0sp,2.01E-06,9,0.0687,-11.463,0,Dites moi m'sieur chevalier,0,1924,0.482,118.719
0.766,1924,0.996,['Francisco Canaro'],0.674,153240,0.318,0,3k7kqHlT7z3HAe8BVrk0Zd,0.931,10,0.153,-16.047,1,China - Remasterizado,0,11/7/1924,0.256,130.672
0.918,1924,0.977,['Louis Armstrong & His Hot Seven'],0.583,175200,0.301,0,3lToy7oVouc833ZPrXPGO0,0.515,5,0.18,-10.049,1,Potato Head Blues,0,1924,0.218,181.885
0.822,1924,0.991,['Ignacio Corsini'],0.523,141733,0.189,0,3pfh479X2kg7sNFLZmscWE,0.94,8,0.216,-20.918,1,Torcacita - Remasterizado,0,29/03/1924,0.106,123.954
0.436,1924,0.0126,['Lionel Hampton Orchestra'],0.387,644027,0.715,0,3sRZN0JyaVNLH33y7n1ioN,0.623,7,0.227,-13.2,1,Flying Home,0,1924,0.118,129.754
0.44,1924,0.996,['Francisco Canaro'],0.456,172493,0.325,0,3vNSAfq1Kpl8iKkb47oMJQ,0.95,4,0.327,-15.917,0,Muchachita Loca - Remasterizado,0,11/7/1924,0.129,127.493
0.675,1924,0.763,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]",0.654,206693,0.326,0,3weXrCuH0BVpfGaonKxZ3c,0,0,0.0366,-11.12,1,Bob White,0,1924,0.0706,79.84
0.878,1924,0.995,['George Olsen'],0.801,126307,0.398,0,46I2GKZAgZPBEPud1gzMlS,0.895,10,0.0802,-11.753,1,Toodles - My Baby's Baby Blue Eyes,0,1/1/1924,0.0459,106.301
0.354,1924,0.995,['Mlle Davia'],0.382,176240,0.274,0,46VoG8v7mJStzIkyJw4hJD,0.0201,5,0.293,-17.137,0,Pour un homme,0,1924,0.062,127.386
